report_date,section,sentiment_finbert,sentiment_gpt,source_file,base_sentiment,section_clean
2023-11-30,Product Markets and Refining Operations,0.9994969,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.9994969,price_outlook
2023-11-30,World Oil Supply,-0.056551766,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.056551766,supply
2023-11-30,World Oil Demand,-6.7235932e-09,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-6.7235932e-09,demand
2023-11-30,Balance of Supply and Demand,-0.9999688,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.9999688,demand
2023-11-30,World Oil Demand,-6.2727173e-07,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-6.2727173e-07,demand
2023-11-30,World Oil Supply,0.25172535,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.25172535,supply
2023-12-31,Product Markets and Refining Operations,0.4568831,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.4568831,price_outlook
2023-12-31,Balance of Supply and Demand,-0.9999226,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.9999226,demand
2023-12-31,World Oil Supply,0.117242746,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.117242746,supply
2023-12-31,World Oil Demand,-0.33322856,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.33322856,demand
2023-12-31,hybrid,,0.6,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,0.6,overall
2023-12-31,Balance of Supply and Demand,-0.99962777,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.99962777,demand
2023-12-31,Product Markets and Refining Operations,0.9999695,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.9999695,price_outlook
2023-12-31,World Oil Demand,-2.7668946e-06,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-2.7668946e-06,demand
2023-12-31,World Oil Supply,0.87326825,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.87326825,supply
2024-01-31,hybrid,,0.6,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,0.6,overall
2024-01-31,Balance of Supply and Demand,-0.64331234,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.64331234,demand
2024-01-31,Balance of Supply and Demand,-0.9404621,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.9404621,demand
2024-01-31,Product Markets and Refining Operations,0.61332,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.61332,price_outlook
2024-01-31,World Oil Supply,0.13882804,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.13882804,supply
2024-01-31,World Oil Demand,-0.20000061,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.20000061,demand
2024-01-31,World Oil Supply,0.7043438,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.7043438,supply
2024-01-31,Product Markets and Refining Operations,0.9999764,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.9999764,price_outlook
2024-01-31,World Oil Demand,-3.1724398e-06,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-3.1724398e-06,demand
2024-02-29,World Oil Supply,0.86913866,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.86913866,supply
2024-02-29,Product Markets and Refining Operations,0.99680984,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.99680984,price_outlook
2024-02-29,Balance of Supply and Demand,0.110719115,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.110719115,demand
2024-02-29,World Oil Demand,-9.0599976e-08,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-9.0599976e-08,demand
2024-02-29,World Oil Demand,-7.916178e-08,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-7.916178e-08,demand
2024-02-29,World Oil Supply,0.22003096,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.22003096,supply
2024-02-29,Product Markets and Refining Operations,0.58687043,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.58687043,price_outlook
2024-02-29,Balance of Supply and Demand,-0.777854,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.777854,demand
2024-02-29,hybrid,,0.2,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,0.2,overall
2024-03-31,World Oil Supply,-0.999566,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.999566,supply
2024-03-31,World Oil Demand,-0.3333657,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.3333657,demand
2024-03-31,World Oil Supply,0.19655117,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.19655117,supply
2024-03-31,Product Markets and Refining Operations,0.02380023,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.02380023,price_outlook
2024-03-31,Balance of Supply and Demand,-0.6865579,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.6865579,demand
2024-03-31,hybrid,,-0.4,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,-0.4,overall
2024-03-31,Product Markets and Refining Operations,2.7553671e-08,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,2.7553671e-08,price_outlook
2024-03-31,World Oil Demand,-0.000110549605,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.000110549605,demand
2024-03-31,Balance of Supply and Demand,0.56178176,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.56178176,demand
2024-04-30,World Oil Demand,-0.00014433265,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.00014433265,demand
2024-04-30,World Oil Demand,0.9994166,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.9994166,demand
2024-04-30,World Oil Supply,-0.9978284,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.9978284,supply
2024-04-30,Product Markets and Refining Operations,0.9975001,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.9975001,price_outlook
2024-04-30,World Oil Supply,0.28999245,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.28999245,supply
2024-04-30,hybrid,,0.6,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,0.6,overall
2024-04-30,Product Markets and Refining Operations,0.9631671,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.9631671,price_outlook
2024-04-30,Balance of Supply and Demand,-0.8334916,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.8334916,demand
2024-04-30,Balance of Supply and Demand,-0.0010138343,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.0010138343,demand
2024-05-31,World Oil Demand,0.01887905,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.01887905,demand
2024-05-31,Balance of Supply and Demand,-0.9999978,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.9999978,demand
2024-05-31,Balance of Supply and Demand,-0.9999978,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.9999978,demand
2024-05-31,World Oil Demand,-0.19204554,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.19204554,demand
2024-05-31,World Oil Supply,0.216592,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.216592,supply
2024-05-31,hybrid,,0.3,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,0.3,overall
2024-05-31,Product Markets and Refining Operations,0.24035542,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.24035542,price_outlook
2024-05-31,World Oil Supply,-0.99999976,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.99999976,supply
2024-05-31,Product Markets and Refining Operations,0.9999993,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.9999993,price_outlook
2024-06-30,World Oil Demand,-0.0053690523,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.0053690523,demand
2024-06-30,World Oil Supply,0.13000314,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.13000314,supply
2024-06-30,Balance of Supply and Demand,-0.99868447,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.99868447,demand
2024-06-30,World Oil Demand,0.9784492,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.9784492,demand
2024-06-30,World Oil Supply,-0.99999976,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.99999976,supply
2024-06-30,hybrid,,0.6,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,0.6,overall
2024-06-30,Product Markets and Refining Operations,0.999972,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.999972,price_outlook
2024-06-30,Balance of Supply and Demand,-0.9921168,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.9921168,demand
2024-06-30,Product Markets and Refining Operations,0.461214,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.461214,price_outlook
2024-07-31,Product Markets and Refining Operations,0.63213557,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.63213557,price_outlook
2024-07-31,Balance of Supply and Demand,-0.97106236,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.97106236,demand
2024-07-31,World Oil Demand,-1.603709e-05,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-1.603709e-05,demand
2024-07-31,World Oil Supply,0.1693879,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.1693879,supply
2024-07-31,Product Markets and Refining Operations,0.9909359,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.9909359,price_outlook
2024-07-31,hybrid,,0.6,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,0.6,overall
2024-07-31,World Oil Supply,-0.9999998,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.9999998,supply
2024-07-31,Balance of Supply and Demand,-0.827705,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.827705,demand
2024-07-31,World Oil Demand,-1.603709e-05,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-1.603709e-05,demand
2024-08-31,hybrid,,-0.4,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,-0.4,overall
2024-08-31,World Oil Demand,-6.0468315e-05,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-6.0468315e-05,demand
2024-08-31,World Oil Supply,0.20240054,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.20240054,supply
2024-08-31,Product Markets and Refining Operations,0.7187183,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.7187183,price_outlook
2024-08-31,Balance of Supply and Demand,-0.92969465,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.92969465,demand
2024-08-31,World Oil Demand,-0.00023048511,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.00023048511,demand
2024-08-31,Balance of Supply and Demand,-0.61905164,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.61905164,demand
2024-08-31,Product Markets and Refining Operations,0.0075203306,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.0075203306,price_outlook
2024-08-31,World Oil Supply,-0.99999976,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.99999976,supply
2024-09-30,Balance of Supply and Demand,-0.6073359,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.6073359,demand
2024-09-30,hybrid,,0.4,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,0.4,overall
2024-09-30,World Oil Demand,-0.0077208565,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.0077208565,demand
2024-09-30,Product Markets and Refining Operations,0.38331196,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.38331196,price_outlook
2024-09-30,World Oil Supply,0.17959002,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.17959002,supply
2024-09-30,World Oil Demand,-0.0017645555,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.0017645555,demand
2024-09-30,World Oil Supply,-0.9999998,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.9999998,supply
2024-09-30,Product Markets and Refining Operations,0.9999986,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.9999986,price_outlook
2024-09-30,Balance of Supply and Demand,-0.92835665,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.92835665,demand
2024-10-31,hybrid,,-0.6,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,-0.6,overall
2024-10-31,Balance of Supply and Demand,-0.93143606,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.93143606,demand
2024-10-31,Product Markets and Refining Operations,0.37198958,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.37198958,price_outlook
2024-10-31,World Oil Supply,0.23310652,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.23310652,supply
2024-10-31,World Oil Demand,-0.33354783,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.33354783,demand
2024-10-31,World Oil Demand,-1.5773229e-07,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-1.5773229e-07,demand
2024-10-31,World Oil Supply,-0.99999994,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.99999994,supply
2024-10-31,Product Markets and Refining Operations,0.99997175,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.99997175,price_outlook
2024-10-31,Balance of Supply and Demand,-0.63483846,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.63483846,demand
2024-11-30,Product Markets and Refining Operations,7.511103e-07,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,7.511103e-07,price_outlook
2024-11-30,Balance of Supply and Demand,-0.9283789,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.9283789,demand
2024-11-30,Product Markets and Refining Operations,0.12207659,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.12207659,price_outlook
2024-11-30,World Oil Supply,0.088769354,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.088769354,supply
2024-11-30,World Oil Demand,-0.16712773,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.16712773,demand
2024-11-30,World Oil Supply,-0.9999998,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.9999998,supply
2024-11-30,World Oil Demand,-5.151418e-07,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-5.151418e-07,demand
2024-11-30,Balance of Supply and Demand,-0.61863834,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.61863834,demand
2024-11-30,hybrid,,0.4,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,0.4,overall
2024-12-31,World Oil Supply,0.27354115,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.27354115,supply
2024-12-31,World Oil Demand,-7.333341e-05,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-7.333341e-05,demand
2024-12-31,hybrid,,-0.6,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,-0.6,overall
2024-12-31,Balance of Supply and Demand,-0.913179,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.913179,demand
2024-12-31,Product Markets and Refining Operations,0.105470955,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.105470955,price_outlook
2024-12-31,World Oil Supply,-0.9999998,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.9999998,supply
2024-12-31,World Oil Demand,-5.690882e-07,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-5.690882e-07,demand
2024-12-31,Product Markets and Refining Operations,0.52865124,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.52865124,price_outlook
2024-12-31,Balance of Supply and Demand,-0.71848553,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.71848553,demand
2025-01-31,World Oil Demand,0.99856687,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.99856687,demand
2025-01-31,World Oil Supply,-0.9999998,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.9999998,supply
2025-01-31,World Oil Demand,0.13148612,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.13148612,demand
2025-01-31,Balance of Supply and Demand,-0.010103178,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.010103178,demand
2025-01-31,hybrid,,-0.2,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,-0.2,overall
2025-01-31,Product Markets and Refining Operations,0.9939844,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.9939844,price_outlook
2025-01-31,World Oil Supply,0.16280423,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.16280423,supply
2025-01-31,Balance of Supply and Demand,-0.8512899,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.8512899,demand
2025-01-31,Product Markets and Refining Operations,0.5045698,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.5045698,price_outlook
2025-02-28,hybrid,,0.6,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,0.6,overall
2025-02-28,Balance of Supply and Demand,-0.85267967,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.85267967,demand
2025-02-28,Product Markets and Refining Operations,0.49251583,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.49251583,price_outlook
2025-02-28,World Oil Supply,0.2985234,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.2985234,supply
2025-02-28,World Oil Demand,4.7434344e-07,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,4.7434344e-07,demand
2025-02-28,World Oil Demand,0.16615601,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.16615601,demand
2025-02-28,Product Markets and Refining Operations,0.99947566,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.99947566,price_outlook
2025-02-28,Balance of Supply and Demand,-0.004133497,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.004133497,demand
2025-02-28,World Oil Supply,-0.9999998,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.9999998,supply
2025-03-31,Balance of Supply and Demand,-0.7991131,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.7991131,demand
2025-03-31,World Oil Demand,-3.511178e-06,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-3.511178e-06,demand
2025-03-31,World Oil Supply,-0.9999998,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.9999998,supply
2025-03-31,Balance of Supply and Demand,-0.1629792,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.1629792,demand
2025-03-31,World Oil Demand,0.4893463,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.4893463,demand
2025-03-31,World Oil Supply,0.098265864,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.098265864,supply
2025-03-31,Product Markets and Refining Operations,-6.3811704e-08,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-6.3811704e-08,price_outlook
2025-03-31,Product Markets and Refining Operations,0.34207627,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.34207627,price_outlook
2025-03-31,hybrid,,0.6,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,0.6,overall
2025-04-30,Product Markets and Refining Operations,0.9999966,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.9999966,price_outlook
2025-04-30,hybrid,,-0.6,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,-0.6,overall
2025-04-30,Balance of Supply and Demand,-0.8243723,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.8243723,demand
2025-04-30,World Oil Demand,-2.3687527e-08,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-2.3687527e-08,demand
2025-04-30,World Oil Supply,-0.9999998,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.9999998,supply
2025-04-30,Balance of Supply and Demand,-0.93965477,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.93965477,demand
2025-04-30,Product Markets and Refining Operations,0.79090375,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.79090375,price_outlook
2025-04-30,World Oil Supply,0.34440842,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.34440842,supply
2025-04-30,World Oil Demand,0.24999915,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.24999915,demand
2025-05-31,Balance of Supply and Demand,-0.085905425,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.085905425,demand
2025-05-31,hybrid,,0.7,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_comparison_scores_gpt.csv,0.7,overall
2025-05-31,Product Markets and Refining Operations,0.00277165,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,0.00277165,price_outlook
2025-05-31,World Oil Demand,-6.7307745e-08,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-6.7307745e-08,demand
2025-05-31,World Oil Supply,0.29470357,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.29470357,supply
2025-05-31,Product Markets and Refining Operations,0.5190447,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.5190447,price_outlook
2025-05-31,Balance of Supply and Demand,-0.80380255,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,-0.80380255,demand
2025-05-31,World Oil Demand,0.33287296,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.33287296,demand
2025-05-31,World Oil Supply,-0.9999998,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.9999998,supply
2025-06-30,Balance of Supply and Demand,-0.023322206,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.023322206,demand
2025-06-30,Product Markets and Refining Operations,-1.4415903e-08,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-1.4415903e-08,price_outlook
2025-06-30,World Oil Supply,-0.9999998,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert.csv,-0.9999998,supply
2025-06-30,World Oil Demand,0.09429624,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.09429624,demand
2025-06-30,World Oil Supply,0.24994743,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.24994743,supply
2025-06-30,Product Markets and Refining Operations,0.65802246,,c:\PythonProjects\LLM-polypropylene\data\reports\energy\opec\opec_features_finbert_chunked.csv,0.65802246,price_outlook
